level	col_a	gloss_ru	status	flags	gloss_lemma	min_band	nkrya_tokens	synonym_proposal	synonym_ipm	synonym_band
level_35	sītā	(f) борозда, nom. pr. Сита	flag	phrase,unknown			борозда:S:-:- сит:S:-:-			
level_35	idānīm	теперь, сейчас	flag	phrase,unknown			теперь:ADV:-:- сейчас:ADV:-:-			
level_35	yogyā	готовая, подходящая, пригодная	flag	phrase,unknown			готовый:A:-:- подходящий:A:-:- пригодный:A:-:-			
level_35	saṃjan	рождаться, становиться	flag	phrase,unknown			рождаться:V:-:- становиться:V:-:-			
level_35	atrāgam	приходить сюда, собираться	flag	phrase,unknown			приходить:V:-:- сюда:ADV:-:- собираться:V:-:-			
level_35	varaya	брать в жены	flag	phrase,unknown		4	брать:V:-:- жена:S:4:424.54			
level_35	vīrya-śulkā	букв. имеющая выкупом мощь (т. е. только тому будет отдана в жены Сита, у кого хватит силы натянуть тетиву на лук Шивы)	flag	phrase,unknown,name		4	буква:S:-:- иметь:V:5:1028.29 выкуп:S:-:- мощь:S:-:- так:ADV:-:- е:S:-:- только:ADV:-:- тот:A:-:- быть:V:6:12831.00 отдать:V:-:- жена:S:4:424.54 сит:S:-:- хватить:V:-:- сила:S:4:706.05 натянуть:V:-:- тетива:S:-:- лук:S:-:-			
level_35	vīrya	(m)сила, мощь	flag	phrase,unknown		4	сила:S:4:706.05 мощь:S:-:-			
level_35	śulka	(m, n) выкуп (за девушку)	flag	phrase,unknown			выкуп:S:-:- девушка:S:-:-			
level_35	jijñāsu	желающий узнать, желающий испытать	flag	phrase,unknown		4	желать:V:4:213.33 узнать:V:-:- желать:V:4:213.33 испытать:V:-:-			
level_35	upagam	собираться, подходить	flag	phrase,unknown			собираться:V:-:- подходить:V:-:-			
level_35	purastāt	в присутствии кого либо	flag	phrase,unknown			присутствие:S:-:-			
level_35	śaiva	принадлежащий богу Шиве, относящийся к богу Шиве	flag	phrase,unknown,name		4	принадлежащий:A:-:- бог:S:4:587.01 относиться:V:-:- бог:S:4:587.01			
level_35	dhanus	(n) лук (оружие)	flag	phrase,unknown			лук:S:-:- оружие:S:-:-			
level_35	upāhar	доставлять	flag	unknown			доставлять:V:-:-			
level_35	grahaṇa	(n) взятие	flag	phrase,unknown			взятие:S:-:-			
level_35	tolana	(n) поднятие	flag	phrase,unknown			поднятие:S:-:-			
level_35	api vā	или даже	ok	phrase						
level_35	śak	мочь, быть сильным в чем либо	flag	phrase,unknown		6	мочь:S:-:- быть:V:6:12831.00 сильный:A:-:-			
level_35	tat etat	это(т) очень	flag	phrase,unknown			так:ADV:-:- очень:ADV:-:-			
level_35	paramabhāsvara	сильно сверкающий, сияющий	flag	phrase,unknown			сильно:ADV:-:- сверкать:V:-:- сиять:V:-:-			
level_35	darśaya	показывать	flag	unknown			показывать:V:-:-			
level_35	āropaṇa	(n) поднятие, поднимание	flag	phrase,unknown			поднятие:S:-:- поднимание:S:-:-			
level_36	lekháya	понуждать писать	flag	phrase,unknown			понуждать:V:-:- писать:V:-:-			
level_36	darśáya	"показывать (букв. ""давать видеть"")"	flag	phrase,unknown			показывать:V:-:- буква:S:-:- давать:V:-:- видеть:V:-:-			
level_36	vācáya	понуждать говорить	flag	phrase,unknown			понуждать:V:-:- говорить:V:-:-			
level_36	śrāváya	заставлять слушать, давать слушать	flag	phrase,unknown			заставлять:V:-:- слушать:V:-:- давать:V:-:- слушать:V:-:-			
level_36	dāpáya	понуждать давать	flag	phrase,unknown			понуждать:V:-:- давать:V:-:-			
level_36	sthāpáya	ставить	flag	unknown			ставить:V:-:-			
level_36	jñāpáya	учить	flag	unknown			учить:V:-:-			
level_36	gāpáya	заставлять петь	flag	phrase,unknown			заставлять:V:-:- петь:V:-:-			
level_36	pāyáya	давать пить, поить	flag	phrase,unknown			давать:V:-:- пить:V:-:- поить:V:-:-			
level_36	hvāyáya	понуждать звать	flag	phrase,unknown			понуждать:V:-:- звать:V:-:-			
level_36	ghātáya	заставлять убить	flag	phrase,unknown			заставлять:V:-:- убить:V:-:-			
level_36	ropáya	сажать	flag	unknown			сажать:V:-:-			
level_36	rambháya	побуждать начать	flag	phrase,unknown			побуждать:V:-:- начать:V:-:-			
level_36	lambháya	доставлять, наделять	flag	phrase,unknown			доставлять:V:-:- наделять:V:-:-			
level_36	udyāne vṛkṣo rohati	в саду растет дерево	flag	phrase,unknown			сад:S:-:- расти:V:-:- дерево:S:-:-			
level_36	udyāne vṛkṣaṃ ropayati	"он сажает в саду дерево (букв. ""понуждает расти"")"	flag	phrase,unknown			сажать:V:-:- сад:S:-:- дерево:S:-:- буква:S:-:- понуждать:V:-:- расти:V:-:-			
level_36	putro grāmaṃ gacchati	мальчик идет в деревню	flag	phrase,unknown			мальчик:S:-:- идти:V:-:- деревня:S:-:-			
level_36	pitā putraṃ grāmaṃ gamayati.	отец велит мальчику идти в деревню	flag	phrase,unknown			отец:S:-:- велеть:V:-:- мальчик:S:-:- идти:V:-:- деревня:S:-:-			
level_36	dāsī annaṃ pacati	служанка готовит пищу	flag	phrase,unknown			служанка:S:-:- готовить:V:-:- пища:S:-:-			
level_36	mātā dāsyā annaṃ pācayati.	"мать велит служанке (букв. ""побуждает"") готовить пищу"	flag	phrase,unknown		4	мать:S:4:413.00 велеть:V:-:- служанка:S:-:- буква:S:-:- побуждать:V:-:- готовить:V:-:- пища:S:-:-			
level_36	pathiko jalaṃ pibati	путник пьет воду	flag	phrase,unknown		4	путник:S:-:- пить:V:-:- вода:S:4:573.16			
level_36	aham pathikaṃ jalaṃ pāyayāmi	я пою путника водой	flag	phrase,unknown		4	поить:V:-:- путник:S:-:- вода:S:4:573.16			
level_36	śiṣyāḥ pustakaṃ adhīyante	ученики изучают книгу	flag	phrase,unknown			ученик:S:-:- изучать:V:-:- книга:S:-:-			
level_36	guruḥ śiṣyān pustakaṃ adhyāpayati	учитель заставляет учеников изучать книгу	flag	phrase,unknown			учитель:S:-:- заставлять:V:-:- ученик:S:-:- изучать:V:-:- книга:S:-:-			
level_36	pāpam akaroḥ	ты совершил грех (зло)	flag	phrase,unknown			совершить:V:-:- грех:S:-:- зло:S:-:-			
level_36	kas tvāṃ pāpam akārayat	Кто побудил тебя совершить зло?	flag	phrase,unknown			побудить:V:-:- совершить:V:-:- зло:S:-:-			
level_36	namasyá	совершать поклон, почитать	flag	phrase,unknown			совершать:V:-:- поклон:S:-:- почитать:V:-:-			
level_36	sakhīyá	искать дружбы, дружить	flag	phrase,unknown			искать:V:-:- дружба:S:-:- дружить:V:-:-			
level_36	putrīyá	желать сына	ok	phrase		4	желать:V:4:213.33 сын:S:4:382.88			
level_36	kṛṣṇāyá	чернить, пачкать	flag	phrase,unknown			чернить:V:-:- пачкать:V:-:-			
level_36	śabdāyate	он шумит	flag	phrase,unknown			шуметь:V:-:-			
level_36	kalahāyate	он ссорится	flag	phrase,unknown			ссориться:V:-:-			
level_36	bāṣpāyate	он плачет	flag	phrase,unknown			плакать:V:-:-			
level_36	śatrūyate	он ищет вражды, враждует	flag	phrase,unknown			искать:V:-:- вражда:S:-:- враждовать:V:-:-			
level_36	devāyate	он чтит богов	flag	phrase,unknown		4	чтить:V:-:- бог:S:4:587.01			
level_36	aśvāyati	он желает коня	flag	phrase,unknown		4	желать:V:4:213.33 конь:S:-:-			
level_36	sukhāyate	он счастлив	flag	phrase,unknown			счастливый:A:-:-			
level_36	duḥkhāyate	он несчастлив	flag	phrase,unknown			несчастливый:A:-:-			
level_36	grīṣmakāla	летняя пора	flag	phrase,unknown			летний:A:-:- пора:S:-:-			
level_36	gharma	(m) жар, жара	flag	phrase,unknown			жар:S:-:- жара:S:-:-			
level_36	sveda	(m) пот, pl. капли пота	flag	phrase,unknown			пот:S:-:- капля:S:-:- пот:S:-:-			
level_36	ari	враждебный, (m) враг, неприятель	flag	phrase,unknown			враждебный:A:-:- враг:S:-:- неприятель:S:-:-			
level_36	saṃsāra	(m) течение мирской жизни	flag	phrase,unknown			течение:S:-:- мирской:A:-:- жизнь:S:-:-			
level_36	adhvan	(m) путь, дорога, путешествие, пространство	flag	phrase,unknown			путь:S:-:- дорога:S:-:- путешествие:S:-:- пространство:S:-:-			
level_36	an̄gāra	(m,n) древесный уголь	flag	phrase,unknown			древесный:A:-:- уголь:S:-:-			
level_36	tṛṣṇā	(f) жажда	flag	phrase,unknown			жажда:S:-:-			
level_36	senā	(f) войско	flag	phrase,unknown			войско:S:-:-			
level_36	vipad	(f) горе, несчастье, беда	flag	phrase,unknown			гора:S:-:- несчастие:S:-:- беда:S:-:-			
level_36	prīti	(f) радость, любовь, расположение, дружба	flag	phrase,unknown			радость:S:-:- любовь:S:-:- расположение:S:-:- дружба:S:-:-			
level_36	an̄ga	(n) тело, часть (тела)	flag	phrase,unknown			тело:S:-:- часть:S:-:- тело:S:-:-			
level_36	yuddha	(n) битва, сражение, борьба	flag	phrase,unknown			битва:S:-:- сражение:S:-:- борьба:S:-:-			
level_36	madhya	средний, (n) середина	flag	phrase,unknown			средний:A:-:- середина:S:-:-			
level_36	acyuta	непоколебимый, вечный (эпитет Вишну и Кришны)	flag	phrase,unknown,name			непоколебимый:A:-:- вечный:A:-:- эпитет:S:-:-			
level_36	rūpin	воплощенный, видимый, в видимом облике, красивый	flag	phrase,unknown			воплотить:V:-:- видимый:A:-:- видимый:A:-:- облик:S:-:- красивый:A:-:-			
level_36	uṣṇa	жаркий, яркий, (n) жар, зной, жаркий сезон, лето	flag	phrase,unknown			жаркий:A:-:- яркий:A:-:- жар:S:-:- зной:S:-:- жаркий:A:-:- сезон:S:-:- лето:S:-:-			
level_36	śīta	холодный, остывший, (n) холод	flag	phrase,unknown			холодный:A:-:- остыть:V:-:- холод:S:-:-			
level_36	prāpta	достигнутый, настоящий, подлинный	flag	phrase,unknown			достигнутый:A:-:- настоящий:A:-:- подлинный:A:-:-			
level_36	pra-vartaya	запускать, начинать, приводить в движение	flag	phrase,unknown			запускать:V:-:- начинать:V:-:- приводить:V:-:- движение:S:-:-			
level_36	pari-vardhaya	развивать, усиливать	flag	phrase,unknown			развивать:V:-:- усиливать:V:-:-			
level_36	kāraya	заставь делать, поручить выполнение	flag	phrase,unknown			заставить:V:-:- делать:V:-:- поручить:V:-:- выполнение:S:-:-			
level_36	ācar	относиться к кому-либо, обращаться с кем-либо, совершать, выполнять, причинять	flag	phrase,unknown			относиться:V:-:- обращаться:V:-:- совершать:V:-:- выполнять:V:-:- причинять:V:-:-			
level_36	saṃvah	(совместно, вместе) нести, везти	flag	phrase,unknown			совместно:ADV:-:- вместе:ADV:-:- нести:V:-:- везти:V:-:-			
level_36	ānī	приносить, доставлять	flag	phrase,unknown			приносить:V:-:- доставлять:V:-:-			
level_36	praviś	вступать, входить	flag	phrase,unknown			вступать:V:-:- входить:V:-:-			
level_37	mīmāṃsate	он мыслит, он думает	flag	phrase,unknown			мыслить:V:-:- думать:V:-:-			
level_37	pipāsu	желающий пить, жаждущий	flag	phrase,unknown		4	желать:V:4:213.33 пить:V:-:- жаждать:V:-:-			
level_37	bubhukṣu	желающий есть, голодный	flag	phrase,unknown		4	желать:V:4:213.33 есть:V:4:151.44 голодный:A:-:-			
level_37	pipāsā	(f) желание пить, жажда	flag	phrase,unknown		4	желание:S:4:164.59 пить:V:-:- жажда:S:-:-			
level_37	bubhukṣā	(f) желание есть, голод	flag	phrase,unknown		4	желание:S:4:164.59 есть:V:4:151.44 голод:S:-:-			
level_37	cikhādiṣati	желает есть	ok	phrase		4	желать:V:4:213.33 есть:V:4:151.44			
level_37	cicariṣati	желает ходить	flag	phrase,unknown		4	желать:V:4:213.33 ходить:V:-:-			
level_37	cikampiṣate	желает дрожать	flag	phrase,unknown		4	желать:V:4:213.33 дрожать:V:-:-			
level_37	jigīṣati	желает победить	flag	phrase,unknown		4	желать:V:4:213.33 победить:V:-:-			
level_37	jijīviṣati	желает жить	flag	phrase,unknown		4	желать:V:4:213.33 жить:V:-:-			
level_37	titapsati	желает заниматься аскезой	flag	phrase,unknown		4	желать:V:4:213.33 заниматься:V:-:- аскеза:S:-:-			
level_37	ninaṃsati	желает уничтожить	flag	phrase,unknown		4	желать:V:4:213.33 уничтожить:V:-:-			
level_37	ninīṣati	желает вести	flag	phrase,unknown		4	желать:V:4:213.33 вести:V:-:-			
level_37	bubhūṣati	жеалет быть	flag	phrase,unknown		6	жеагод:S:-:- быть:V:6:12831.00			
level_37	pipāsati	жаждет пить	flag	phrase,unknown			жаждать:V:-:- пить:V:-:-			
level_37	bibhāṣiṣate	желать говорить	flag	phrase,unknown		4	желать:V:4:213.33 говорить:V:-:-			
level_37	yuyutsati	жаждaть сразиться, стремится к бою	flag	phrase,unknown			жажда:S:-:- сразиться:V:-:- стремиться:V:-:- бой:S:-:-			
level_37	rirakṣiṣati	желать охранять	flag	phrase,unknown		4	желать:V:4:213.33 охранять:V:-:-			
level_37	lipsate	желает достигать	ok	phrase		3	желать:V:4:213.33 достигать:V:3:47.90			
level_37	vivadiṣati	желает узнавать или исследовать	flag	phrase,unknown		4	желать:V:4:213.33 узнавать:V:-:- исследовать:V:-:-			
level_37	śiśikṣiṣate	желает учиться	flag	phrase,unknown		4	желать:V:4:213.33 учиться:V:-:-			
level_37	āsisiṣate	желает благословлять	flag	phrase,unknown		4	желать:V:4:213.33 благословлять:V:-:-			
level_37	mitsati	желает дружить	flag	phrase,unknown		4	желать:V:4:213.33 дружить:V:-:-			
level_37	vivāsati	желает жить	flag	phrase,unknown		4	желать:V:4:213.33 жить:V:-:-			
level_37	vividiṣati	желает узнавать	flag	phrase,unknown		4	желать:V:4:213.33 узнавать:V:-:-			
level_37	jigāsati	желает завоевывать	flag	phrase,unknown		4	желать:V:4:213.33 завоёвывать:V:-:-			
level_37	jighāṃsati	желает убивать	flag	phrase,unknown		4	желать:V:4:213.33 убивать:V:-:-			
level_37	ditsati	желает давать	flag	phrase,unknown		4	желать:V:4:213.33 давать:V:-:-			
level_37	jijaniṣate	желает рожать или создавать	flag	phrase,unknown		4	желать:V:4:213.33 рожать:V:-:- создавать:V:-:-			
level_37	dideviṣati	желать блистать, сиять	flag	phrase,unknown		4	желать:V:4:213.33 блистать:V:-:- сиять:V:-:-			
level_37	pitsate	желает пить	flag	phrase,unknown		4	желать:V:4:213.33 пить:V:-:-			
level_37	īpsati	желает достигать	ok	phrase		3	желать:V:4:213.33 достигать:V:3:47.90			
level_37	śikṣati	желает учиться	flag	phrase,unknown		4	желать:V:4:213.33 учиться:V:-:-			
level_37	titaniṣati	желает натягивать, распространять, покрывать	flag	phrase,unknown		4	желать:V:4:213.33 натягивать:V:-:- распространять:V:-:- покрывать:V:-:-			
level_37	śuśrūṣate	желает служить	flag	phrase,unknown		4	желать:V:4:213.33 служить:V:-:-			
level_37	jijñāsati	желает знать	ok	phrase		4	желать:V:4:213.33 знать:V:5:1740.03			
level_37	brāhmaṇa	(m) брахман (член первой, главной касты (варны), знаток вед и жрец при жертвоприношениях)	flag	phrase,unknown			брахман:S:-:- член:S:-:- первый:A:-:- главный:A:-:- каста:S:-:- варна:S:-:- знаток:S:-:- веда:S:-:- жрец:S:-:- жертвоприношение:S:-:-			
level_37	rāvaṇa	(m) nom. pr. Равана (демон, царь Ланки (Цейлона), повелитель ракшасов)	flag	phrase,name,unknown		4	демон:S:-:- царь:S:4:196.75 ланка:S:-:- повелитель:S:-:- ракшас:S:-:-			
level_37	ādi	(m) начало,  начиная с..., и т. д., и другие	flag	phrase,unknown		5	начало:S:-:- начинать:V:-:- так:ADV:-:- далее:ADV:-:- другой:A:5:2034.50			
level_37	rāvaṇādi	начиная с Раваны; Равана и другие	flag	phrase,unknown,name		5	начинать:V:-:- другой:A:5:2034.50			
level_37	videha	(m) назв. царства Джанаки; pl. назв. народа этого царства	flag	phrase,unknown,name			назва:S:-:- царство:S:-:- назва:S:-:- народ:S:-:- царство:S:-:-			
level_37	rudra	"(m) nom. pr. Рудра (ведическое божество, олицетворяющее
разрушительную силу; отождествляется с богом Шивой)"	flag	phrase,name,unknown		4	ведический:A:-:- божество:S:-:- олицетворять:V:-:- разрушительный:A:-:- сила:S:4:706.05 отождествляться:V:-:- бог:S:4:587.01			
level_37	duryodhana	(m) nоm. рr. Дурйодхана ( герой эпоса «Махабхарата»)	flag	phrase,unknown,name			р:S:-:- герой:S:-:- эпос:S:-:-			
level_37	bhīmasena	(m) nоm. рr. Бхимасена ( герой эпоса «Махабхарата»)	flag	phrase,unknown,name			р:S:-:- герой:S:-:- эпос:S:-:-			
level_37	yudhiṣṭhira	(m) nоm. рr. Юдхиштира ( герой эпоса «Махабхарата»)	flag	phrase,unknown,name			р:S:-:- герой:S:-:- эпос:S:-:-			
level_37	adhyāya	(m) чтение, изучение (особ, священных текстов), время занятий, урок	flag	phrase,unknown			чтение:S:-:- изучение:S:-:- особа:S:-:- священный:A:-:- текст:S:-:- время:S:-:- занятие:S:-:- урок:S:-:-			
level_37	dhṛtarāṣṭra	(m) nоm. рr. Дхритараштра (слепой царь из рода Куру, герой эпоса «Махабхарата»)	flag	phrase,unknown,name		3	р:S:-:- слепой:A:3:39.63 царь:S:4:196.75 род:S:-:- герой:S:-:- эпос:S:-:-			
level_37	pāṇḍava	(m) pl. Пандавы (пять сыновей Панду —  герои эпоса «Махабхарата»)	flag	phrase,name,unknown		4	сын:S:4:382.88 панда:S:-:- герой:S:-:- эпос:S:-:-			
level_37	saṃjaya	(m)  nоm. рr. Санджая ( герой эпоса «Махабхарата»)	flag	phrase,unknown,name			р:S:-:- герой:S:-:- эпос:S:-:-			
level_37	vaṃśa	(m) род, семья, родословная	flag	phrase,unknown			род:S:-:- семья:S:-:- родословный:A:-:-			
level_37	tṛṇa	(n) трава	flag	phrase,unknown			трава:S:-:-			
level_37	varṣaṇa	(n) дождь	flag	phrase,unknown			дождь:S:-:-			
level_37	prabhūtavarṣaṇa	(n) проливной дождь, ливень	flag	phrase,unknown			проливный:A:-:- дождь:S:-:- ливень:S:-:-			
level_37	dhanus	(n) лук	flag	phrase,unknown			лук:S:-:-			
level_37	rudradhanus	(n) лук Рудры, лук Шивы	flag	phrase,unknown,name			лук:S:-:- лук:S:-:-			
level_37	dharmakṣetra	"(n) ""поле дхармы"", назв. равнины между Дели и Амбалой отраженная в эпосе «Махабхарата»"	flag	phrase,unknown,name			поле:S:-:- дхарма:S:-:- назва:S:-:- равнина:S:-:- отражённый:A:-:- эпос:S:-:-			
level_37	kurukṣetra	(n) поле Куру (назв. священного поля — места битвы между Кауравами и Пандавами)	flag	phrase,unknown,name			поле:S:-:- назва:S:-:- священный:A:-:- поле:S:-:- место:S:-:- битва:S:-:-			
level_37	saṃbhava	(n) происхождение, рождение	flag	phrase,unknown			происхождение:S:-:- рождение:S:-:-			
level_37	yaśas	(n) слава, известность, почет, уважение	flag	phrase,unknown			слава:S:-:- известность:S:-:- почёт:S:-:- уважение:S:-:-			
level_37	stotra	(n) хвалебная песня, гимн	flag	phrase,unknown			хвалебный:A:-:- песня:S:-:- гимн:S:-:-			
level_37	āśas	(f) надежда, ожидание, желание	flag	phrase,unknown		4	надежда:S:-:- ожидание:S:-:- желание:S:4:164.59			
level_37	sabhā	(f) дворец, чертоги, зал собраний	flag	phrase,unknown			дворец:S:-:- чертог:S:-:- зал:S:-:- собрание:S:-:-			
level_37	prabhūta	многочисленный, обильный, богатый	flag	phrase,unknown			многочисленный:A:-:- обильный:A:-:- богатый:A:-:-			
level_37	ugra	строгий, жестокий	flag	phrase,unknown			строгий:A:-:- жестокий:A:-:-			
level_37	aśakta	не в состоянии, не могущий что-либо сделать	flag	phrase,unknown		4	состояние:S:-:- мочь:V:-:- сделать:V:4:786.76			
level_37	bhagnāśa	"утративший надежду, (букв, ""с разбитой надеждой"")"	flag	phrase,unknown			утратить:V:-:- надежда:S:-:- буква:S:-:- разбитый:A:-:- надежда:S:-:-			
level_37	gadā-ghāta	вооруженный дубинкой	flag	phrase,unknown			вооружённый:A:-:- дубинка:S:-:-			
level_37	māmaka	мой	flag	unknown			мой:A:-:-			
level_37	anusar	двигаться за (А.), следовать чему-либо (А.), выполнять (приказ)	flag	phrase,unknown			двигаться:V:-:- следовать:V:-:- выполнять:V:-:- приказ:S:-:-			
level_37	hreṣ	ржать	flag	unknown			ржать:V:-:-			
level_37	namaya	сгибать	flag	unknown			сгибать:V:-:-			
level_37	samave	собираться, сходиться	flag	phrase,unknown			собираться:V:-:- сходиться:V:-:-			
level_37	nivar	удерживать, отражать (нападение), отгонять (противника), предотвращать	flag	phrase,unknown			удерживать:V:-:- отражать:V:-:- нападение:S:-:- отгонять:V:-:- противник:S:-:- предотвращать:V:-:-			
level_38	adharma	(m) беззаконие, несправедливость	flag	phrase,unknown			беззаконие:S:-:- несправедливость:S:-:-			
level_38	anartha	(m) вред	ok	phrase		3	вред:S:3:30.12			
level_38	aguṇa	(m) отсутствие добродетели	flag	phrase,unknown			отсутствие:S:-:- добродетель:S:-:-			
level_38	aśakti	(f) отсутствие силы, слабость	flag	phrase,unknown		4	отсутствие:S:-:- сила:S:4:706.05 слабость:S:-:-			
level_38	adasa	(m) не раб, свободный человек	flag	phrase,unknown		5	раб:S:-:- свободный:A:-:- человек:S:5:2888.63			
level_38	amitra	(m) недруг, враг	flag	phrase,unknown			недруг:S:-:- враг:S:-:-			
level_38	avarṣa	(m) отсутствие дождя, засуха	flag	phrase,unknown			отсутствие:S:-:- дождь:S:-:- засуха:S:-:-			
level_38	analpa	немаленький, большой	flag	phrase,unknown			немаленький:A:-:- большой:A:-:-			
level_38	anṛta	неверный, ложный	flag	phrase,unknown			неверный:A:-:- ложный:A:-:-			
level_38	apara	недалекий, близкий	flag	phrase,unknown			недалёкий:A:-:- близкий:A:-:-			
level_38	akṛta	несделанный	flag	unknown			несделанный:A:-:-			
level_38	akarṇa	безухий, глухой	flag	phrase,unknown			безухий:A:-:- глухой:A:-:-			
level_38	acakṣus	безглазый, слепой	flag	phrase,unknown		3	безглазый:A:-:- слепой:A:3:39.63			
level_38	aputra	не имеющий сына	ok	phrase		4	иметь:V:5:1028.29 сын:S:4:382.88			
level_38	anudaka	лишенный воды, безводный	flag	phrase,unknown		4	лишённый:A:-:- вода:S:4:573.16 безводный:A:-:-			
level_38	apuṣpa	лишенный цветов, не цветущий	flag	phrase,unknown			лишённый:A:-:- цвет:S:-:- цветущий:A:-:-			
level_38	aphala	лишенный плодов, не плодоносящий	flag	phrase,unknown			лишённый:A:-:- плод:S:-:- плодоносить:V:-:-			
level_38	sakampa	дрожащий	flag	unknown			дрожать:V:-:-			
level_38	savraṇa	раненый	flag	unknown			раненый:A:-:-			
level_38	saratha	имеющий колесницу, с колесницей	flag	phrase,unknown		5	иметь:V:5:1028.29 колесница:S:-:- колесница:S:-:-			
level_38	saputra	вместе с сыном	flag	phrase,unknown		4	вместе:ADV:-:- сын:S:4:382.88			
level_38	sarāma	вместе с Рамой	flag	phrase,unknown			вместе:ADV:-:- рама:S:-:-			
level_38	savarṇa	одного цвета, одной касты, равный, подобный	flag	phrase,unknown			один:A:-:- цвет:S:-:- один:A:-:- каста:S:-:- равный:A:-:- подобный:A:-:-			
level_38	sodaka	с водой, полный воды	flag	phrase,unknown		4	вода:S:4:573.16 полный:A:-:- вода:S:4:573.16			
level_38	sāvadhi	ограниченный, имеющий предел	flag	phrase,unknown		5	ограниченный:A:-:- иметь:V:5:1028.29 предел:S:-:-			
level_38	saśabda	звучащий, словесный	flag	phrase,unknown			звучащий:A:-:- словесный:A:-:-			
level_38	saguṇa	c верёвкой (струной, тетивой), наделённый хорошими качествами	flag	phrase,unknown		4	верёвка:S:-:- струна:S:-:- тетива:S:-:- наделить:V:-:- хороший:A:4:555.39 качество:S:-:-			
level_38	sagraha	полный крокодилов (о реке)	flag	phrase,unknown			полный:A:-:- крокодил:S:-:- река:S:-:-			
level_38	sajala	водянистый, мокрый, влажный	flag	phrase,unknown			водянистый:A:-:- мокрый:A:-:- влажный:A:-:-			
level_38	sanidra	спящий	flag	unknown			спать:V:-:-			
level_38	sapakṣa	крылатый (о стреле)	flag	phrase,unknown			крылатый:A:-:- стрела:S:-:-			
level_38	sapuṣpa	покрытый цветами, цветущий (о дереве)	flag	phrase,unknown			покрыть:V:-:- цвет:S:-:- цветущий:A:-:- дерево:S:-:-			
level_38	saphala	лодоносный, успешный, достигший цели, добившийся желаемого результата	flag	phrase,unknown			лодоносный:A:-:- успешный:A:-:- достигнуть:V:-:- цель:S:-:- добиться:V:-:- желаемый:A:-:- результат:S:-:-			
level_38	samūla	имеющий корни, имеющий причину, основание, основательно, в корне	flag	phrase,unknown		5	иметь:V:5:1028.29 корень:S:-:- иметь:V:5:1028.29 причина:S:-:- основание:S:-:- основательно:ADV:-:- корн:S:-:-			
level_38	sarajasa	пыльный, покрытый пыльцой	flag	phrase,unknown			пыльный:A:-:- покрыть:V:-:- пыльца:S:-:-			
level_38	saruja	болезненный, больной, испытывающий боль	flag	phrase,unknown			болезненный:A:-:- больной:A:-:- испытывать:V:-:- боль:S:-:-			
level_38	savayas	равносильный, одного возраста, (m) друг, товарищ, ровесник, (f) подруга	flag	phrase,unknown			равносильный:A:-:- один:A:-:- возраст:S:-:- друг:S:-:- товарищ:S:-:- ровесник:S:-:- подруга:S:-:-			
level_38	saśoka	печальный	flag	unknown			печальный:A:-:-			
level_38	sasveda	покрытый потом	flag	phrase,unknown			покрыть:V:-:- потом:ADV:-:-			
level_38	sāgra	заострённый	flag	unknown			заострить:V:-:-			
level_38	sahāsa	сопровождаемый смехом, смеющийся, со смехом	flag	phrase,unknown			сопровождать:V:-:- смех:S:-:- смеяться:V:-:- смех:S:-:-			
level_38	paṇḍita	(n) учёный, умный, сведущий в чём-л., (m) пандит (учёный брахман)	flag	phrase,unknown			учёный:S:-:- умный:A:-:- сведущий:A:-:- чём-л:S:-:- пандит:S:-:- учёный:S:-:- брахман:S:-:-			
level_38	parivāra	(n) укрытие, прикрытие, убежище, приют, свита, охрана, чехол, футляр, ножны	flag	phrase,unknown			укрытие:S:-:- прикрытие:S:-:- убежище:S:-:- приют:S:-:- свита:S:-:- охрана:S:-:- чехол:S:-:- футляр:S:-:- ножны:S:-:-			
level_38	udbhava	(n) рождёние, появление, происхождение	flag	phrase,unknown			рождёние:S:-:- появление:S:-:- происхождение:S:-:-			
level_38	vatsa	(n) телёнок, ребёнок, детёныш, Voc. милый! сын мой!	flag	phrase,unknown		4	телёнок:S:-:- ребёнок:S:4:619.51 детёныш:S:-:- милый:A:-:- сын:S:4:382.88 мой:A:-:-			
level_38	manoratha	(n)  желание, мечта	flag	phrase,unknown		4	желание:S:4:164.59 мечта:S:-:-			
level_38	pakṣigaṇa	(n) стая птиц	flag	phrase,unknown			стая:S:-:- птица:S:-:-			
level_38	vaṭavṛkṣa	(n) древо баньяна	flag	phrase,unknown			древо:S:-:- баньян:S:-:-			
level_38	maṇḍapa	(n) временное сооружение для праздника, беседка, навес	flag	phrase,unknown			временной:A:-:- сооружение:S:-:- праздник:S:-:- беседка:S:-:- навес:S:-:-			
level_38	āmra-phala	(n) плод манго	flag	phrase,unknown			плод:S:-:- манго:S:-:-			
level_38	pāpa	(n) зло, вред, несчастье, вина, проступок	flag	phrase,unknown		3	зло:S:-:- вред:S:3:30.12 несчастие:S:-:- вино:S:-:- проступок:S:-:-			
level_38	śrīnagara	(n) nom. pr. имя горорда Шринагар	flag	phrase,unknown,name			имя:S:-:- горорда:S:-:-			
level_38	śaraṇa	защищающий, (n) зонт, ширма, защита, приют, убежище	flag	phrase,unknown			защищать:V:-:- зонт:S:-:- ширма:S:-:- защита:S:-:- приют:S:-:- убежище:S:-:-			
