level	col_a	gloss_ru	status	flags	gloss_lemma	min_band	nkrya_tokens	synonym_proposal	synonym_ipm	synonym_band
level_59	aś	V Ā. достигать, получать	flag	phrase,unknown		3	достигать:V:3:47.90 получать:V:-:-			
level_59	ci	U. (также  pra- или sam-) - собирать;	flag	phrase,unknown			собирать:V:-:-			
level_59	niści	(или viniś-)  решать	flag	phrase,unknown			решать:V:-:-			
level_59	pracud	X P погонять, понуждать	flag	phrase,unknown			погонять:V:-:- понуждать:V:-:-			
level_59	du	V P жечь, причинять боль; скорбеть	flag	phrase,unknown			жечь:V:-:- причинять:V:-:- боль:S:-:- скорбеть:V:-:-			
level_59	dhu	V U. трясти	flag	unknown			трясти:V:-:-			
level_59	var	V U. покрывать	flag	unknown			покрывать:V:-:-			
level_59	apāvar	раскрывать	flag	unknown			раскрывать:V:-:-			
level_59	vivar	объяснять, являть	flag	phrase,unknown			объяснять:V:-:- являть:V:-:-			
level_59	samvar	закрывать, запирать	flag	phrase,unknown			закрывать:V:-:- запирать:V:-:-			
level_59	śak	V P - быть в состоянии	flag	phrase,unknown		6	быть:V:6:12831.00 состояние:S:-:-			
level_59	star	V U. сыпать	flag	unknown			сыпать:V:-:-			
level_59	hi	V P посылать	flag	unknown			посылать:V:-:-			
level_59	pratyāhū	возвращать	flag	unknown			возвращать:V:-:-			
level_59	āhāra	m еда	flag	unknown			еда:S:-:-			
level_59	prabhāva	m могущество	flag	unknown			могущество:S:-:-			
level_59	bhoga	m наслаждение	flag	unknown			наслаждение:S:-:-			
level_59	mūla	n корень	flag	unknown			корень:S:-:-			
level_59	rasa	m вкус, чувство	flag	phrase,unknown			вкус:S:-:- чувство:S:-:-			
level_59	vipra	m брахман	flag	unknown			брахман:S:-:-			
level_59	śabda	m звук, шум, слово	flag	phrase,unknown			звук:S:-:- шум:S:-:- слово:S:-:-			
level_59	nava	f ā новый	flag	unknown			новый:A:-:-			
level_59	puṇya	f ā похвальный, священный, приносящий счастье	flag	phrase,unknown		3	похвальный:A:-:- священный:A:-:- приносить:V:-:- счастие:S:3:29.48			
level_59	-bhāj	участвующий, сопричастный	flag	phrase,unknown			участвовать:V:-:- сопричастный:A:-:-			
level_59	manohara	f ā очаровательный, приятный	flag	phrase,unknown			очаровательный:A:-:- приятный:A:-:-			
level_59	sadṛśa	f ī похожий, достойный	flag	phrase,unknown			похожий:A:-:- достойный:A:-:-			
level_60	apakar	VIII U. делать худое	flag	phrase,unknown			делать:V:-:- худой:A:-:-			
level_60	upakar	делать доброе	flag	phrase,unknown			делать:V:-:- добрый:A:-:-			
level_60	pratikar	воздавать	flag	unknown			воздавать:V:-:-			
level_60	kṣaṇ	VIII U. ранить	flag	unknown			ранить:V:-:-			
level_60	tan	VIII U. растягивать, раскладывать,  распростирать, совершать (жертвоприношение)	flag	phrase,unknown			растягивать:V:-:- раскладывать:V:-:- распростирать:V:-:- совершать:V:-:- жертвоприношение:S:-:-			
level_60	ātan	причинять	flag	unknown			причинять:V:-:-			
level_60	duṣ	IV P быть запятнанным	flag	phrase,unknown		6	быть:V:6:12831.00 запятнать:V:-:-			
level_60	man	VIII Ā. думать, полагать, считать	flag	phrase,unknown			думать:V:-:- полагать:V:-:- считать:V:-:-			
level_60	anvaya	m потомки	flag	unknown			потомок:S:-:-			
level_60	uras	n грудь	flag	unknown			грудь:S:-:-			
level_60	kānti	f миловидность	flag	unknown			миловидность:S:-:-			
level_60	camatkāra	m удивление	flag	unknown			удивление:S:-:-			
level_60	tiraskariṇī	f покрывало	flag	unknown			покрывало:S:-:-			
level_60	doṣa	m недостаток, ошибка	flag	phrase,unknown			недостаток:S:-:- ошибка:S:-:-			
level_60	nīti	f политика	flag	unknown			политика:S:-:-			
level_60	mahānasa	n кухня	flag	unknown			кухня:S:-:-			
level_60	māṃsa	n мясо	flag	unknown			мясо:S:-:-			
level_60	lavaṇa	n соль	flag	unknown			соль:S:-:-			
level_60	vyañjana	n приправа, пряность	flag	phrase,unknown			приправа:S:-:- пряность:S:-:-			
level_60	saṅśaya	m сомнение	flag	unknown			сомнение:S:-:-			
level_60	sūda	m повар	flag	unknown			повар:S:-:-			
level_60	andha	f ā слепой	ok			3	слепой:A:3:39.63			
level_60	avaśya	f ā необходимый	flag	unknown			необходимый:A:-:-			
level_60	-jña	f ā знающий	flag	unknown			знающий:A:-:-			
level_60	-bhuj	наслаждающийся	flag	unknown			наслаждаться:V:-:-			
level_60	vallabha	f ā милый, дорогой	flag	phrase,unknown			милый:A:-:- дорога:S:-:-			
level_60	vyalīka	f ā неправдивый, обманчивый	flag	phrase,unknown			неправдивый:A:-:- обманчивый:A:-:-			
level_60	śubha	f ā хороший	ok			4	хороший:A:4:555.39			
level_60	sajja	f ā готовый	flag	unknown			готовый:A:-:-			
level_61	aś	IX P. есть	ok			4	есть:V:4:151.44			
level_61	granth	IX P. плести	flag	unknown			плести:V:-:-			
level_61	nigrah	сдерживать, держать строго,  держать в руках	flag	phrase,unknown		5	сдерживать:V:-:- держать:V:-:- строго:ADV:-:- держать:V:-:- рука:S:5:1367.37			
level_61	pratigrah	принимать	flag	unknown			принимать:V:-:-			
level_61	jñā	IX U. - знать	ok			5	знать:V:5:1740.03			
level_61	anujñā	позволять	flag	unknown			позволять:V:-:-			
level_61	pā	II P. защищать	flag	unknown			защищать:V:-:-			
level_61	puṣ	IX P. умножать, питать	flag	phrase,unknown			умножать:V:-:- питать:V:-:-			
level_61	prī	IX U. радовать	flag	unknown			радовать:V:-:-			
level_61	āplu	обливать	flag	unknown			обливать:V:-:-			
level_61	bhā	II P. сиять, блестеть	flag	phrase,unknown			сиять:V:-:- блестеть:V:-:-			
level_61	manth	IX P. пахтать, взбалтывать	flag	phrase,unknown			пахтать:V:-:- взбалтывать:V:-:-			
level_61	nismā	творить	flag	unknown			творить:V:-:-			
level_61	muṣ	IX P. красть, обкрадывать	flag	phrase,unknown			красть:V:-:- обкрадывать:V:-:-			
level_61	nirluṇṭh	похищать	flag	unknown			похищать:V:-:-			
level_61	var	(vṝ) IX U. избирать	flag	phrase,unknown			избирать:V:-:-			
level_61	snā	II.-P. купать	flag	unknown			купать:V:-:-			
level_61	apahan	устранять	flag	unknown			устранять:V:-:-			
level_61	añjali	m руки сложенные ладонями вместе	flag	phrase,unknown		5	рука:S:5:1367.37 сложить:V:-:- ладонь:S:-:- вместе:ADV:-:-			
level_61	icchā	f желание	ok			4	желание:S:4:164.59			
level_61	udaya	m восход	flag	unknown			восход:S:-:-			
level_61	kalā	f серп (луны)	flag	phrase,unknown			серп:S:-:- луна:S:-:-			
level_61	kṛti	f дело	flag	unknown			дело:S:-:-			
level_61	koṣa	(kośa) m сокровище, сокровищница	flag	phrase,unknown			сокровище:S:-:- сокровищница:S:-:-			
level_61	kṣaṇa	m, n миг, мгновение, время	flag	phrase,unknown			миг:S:-:- мгновение:S:-:- время:S:-:-			
level_61	cāmīkara	n золото	flag	unknown			золото:S:-:-			
level_61	dānava	m демон	flag	unknown			демон:S:-:-			
level_61	nāga	m змея	ok			3	змея:S:3:27.43			
level_61	netra	n глаз, привязь, веревка	flag	phrase,unknown			глаз:S:-:- привязь:S:-:- верёвка:S:-:-			
level_61	mathin	m мутовка	flag	unknown			мутовка:S:-:-			
level_61	yūpa	m жертвенный столб	flag	phrase,unknown			жертвенный:A:-:- столб:S:-:-			
level_61	lalāṭa	n лоб	flag	unknown			лоб:S:-:-			
level_61	vara	m жених, благосклонность, милость	flag	phrase,unknown			жених:S:-:- благосклонность:S:-:- милость:S:-:-			
level_61	śeṣa	m nom. pr. мировой змей	flag	phrase,unknown		3	мировой:A:-:- змея:S:3:27.43			
level_61	samunnati	f возвышение	flag	unknown			возвышение:S:-:-			
level_61	dhārmika	праведный	flag	unknown			праведный:A:-:-			
level_61	vida	знающий	flag	unknown			знающий:A:-:-			
level_61	vivekin	умный	flag	unknown			умный:A:-:-			
level_61	sutarām	в высшей степени, еще более, очень	flag	phrase,unknown			высокий:A:-:- степень:S:-:- ещё:ADV:-:- более:ADV:-:- очень:ADV:-:-			
level_61	samakṣam	в присутствии, перед (+ gen.)	flag	phrase,unknown			присутствие:S:-:-			
level_62	ape	(apai) уходить	flag	phrase,unknown			уходить:V:-:-			
level_62	astami	заходить (о светилах и созвездиях)	flag	phrase,unknown			заходить:V:-:- светило:S:-:- созвездие:S:-:-			
level_62	abhī	(P.) подходить, приходить	flag	phrase,unknown			подходить:V:-:- приходить:V:-:-			
level_62	upe	(P.) - уходить, исчезать	flag	phrase,unknown			уходить:V:-:- исчезать:V:-:-			
level_62	udi	(P.) восходить	flag	phrase,unknown			восходить:V:-:-			
level_62	prabrū	провозглашать	flag	unknown			провозглашать:V:-:-			
level_62	vibrū	объявлять	flag	unknown			объявлять:V:-:-			
level_62	rata	n любовь	flag	unknown			любовь:S:-:-			
level_62	citta	n ум, сердце	flag	phrase,unknown			ум:S:-:- сердце:S:-:-			
level_62	jina	m Будда	flag	unknown			будда:S:-:-			
level_62	jihvā	f язык	flag	unknown			язык:S:-:-			
level_62	nyāya	m логика	flag	unknown			логика:S:-:-			
level_62	puṣpa	n цветок	flag	unknown			цветок:S:-:-			
level_62	praśna	m вопрос	flag	unknown			вопрос:S:-:-			
level_62	mānava	m человек	ok			5	человек:S:5:2888.63			
level_62	manas	n дух, ум	flag	phrase,unknown			дух:S:-:- ум:S:-:-			
level_62	vadha	m убийство	flag	unknown			убийство:S:-:-			
level_62	sahacara	m товарищ	flag	unknown			товарищ:S:-:-			
level_62	sākṣin	m свидетель	flag	unknown			свидетель:S:-:-			
level_62	sahacarī	f супруга	flag	inflected,unknown	супруг		супруг:S:-:-			
level_62	sārasa	m исполинский журавль	flag	phrase,unknown			исполинский:A:-:- журавль:S:-:-			
level_62	udyata	готовый	flag	unknown			готовый:A:-:-			
level_62	udyogin	прилежный, энергичный	flag	phrase,unknown			прилежный:A:-:- энергичный:A:-:-			
level_62	karuṇa	жалкий	flag	unknown			жалкий:A:-:-			
level_62	-kārin	делающий	flag	unknown			делать:V:-:-			
level_62	svayam	сам	flag	unknown			сам:A:-:-			
level_63	ācakṣ	рассказывать	flag	unknown			рассказывать:V:-:-			
level_63	vyācakṣ	объяснять	flag	unknown			объяснять:V:-:-			
level_63	ceṣṭ	I Ā. двигаться	flag	unknown			двигаться:V:-:-			
level_63	aparādh	V P. поступать несправедливо	flag	phrase,unknown			поступать:V:-:- несправедливый:A:-:-			
level_63	vilap	I P. сетовать, жаловаться	flag	phrase,unknown			сетовать:V:-:- жаловаться:V:-:-			
level_63	oṣṭha	m губа	flag	unknown			губа:S:-:-			
level_63	kṣaya	m гибель	flag	unknown			гибель:S:-:-			
level_63	jetar	m победитель	flag	unknown			победитель:S:-:-			
level_63	dayā	f милосердие, сострадание	flag	phrase,unknown			милосердие:S:-:- сострадание:S:-:-			
level_63	pralaya	m гибель	flag	unknown			гибель:S:-:-			
level_63	brahmacarya	n изучение вед, благочестие	flag	phrase,unknown			изучение:S:-:- веда:S:-:- благочестие:S:-:-			
level_63	yāma	m стража (ночная)	flag	phrase,unknown			страж:S:-:- ночной:A:-:-			
level_63	vṛta	n поведение	flag	unknown			поведение:S:-:-			
level_63	vyākaraṇa	n грамматика	flag	unknown			грамматика:S:-:-			
level_63	śaṅkā	f сомнение, размышление	flag	phrase,unknown			сомнение:S:-:- размышление:S:-:-			
level_63	mṛd	f земля	ok			4	земля:S:4:650.73			
level_63	śruta	n книжная ученость	flag	phrase,unknown			книжный:A:-:- учёность:S:-:-			
level_63	sarga	m творение	flag	unknown			творение:S:-:-			
level_63	sthiti	f существование, состояние	flag	phrase,unknown			существование:S:-:- состояние:S:-:-			
level_63	vācya	достойный порицания	flag	phrase,unknown			достойный:A:-:- порицание:S:-:-			
level_63	anaparāddha	непогрешимый, невиновный, невинный	flag	phrase,unknown			непогрешимый:A:-:- невиновный:A:-:- невинный:A:-:-			
level_63	carama	последний	ok			4	последний:A:4:725.90			
level_64	prāṇ	быть живым	flag	phrase,unknown		6	быть:V:6:12831.00 живой:A:-:-			
level_64	upās	совершать, почитать	flag	phrase,unknown			совершать:V:-:- почитать:V:-:-			
level_64	nimīl	замыкать	flag	unknown			замыкать:V:-:-			
level_64	samāviś	подходить, приближаться	flag	phrase,unknown			подходить:V:-:- приближаться:V:-:-			
level_64	āśvas	вздыхать	flag	unknown			вздыхать:V:-:-			
level_64	samāśvas	вздыхать, отдыхать	flag	phrase,unknown			вздыхать:V:-:- отдыхать:V:-:-			
level_64	viśvas	доверять	flag	unknown			доверять:V:-:-			
level_64	utthā	вставать	flag	unknown			вставать:V:-:-			
level_64	upabhoga	m наслаждение	flag	unknown			наслаждение:S:-:-			
level_64	keśa	m волосы	flag	unknown			волос:S:-:-			
level_64	musala	m, n дубина	flag	phrase,unknown			дубина:S:-:-			
level_64	rudhira	n кровь	flag	unknown			кровь:S:-:-			
level_64	sattra	n жертва	flag	unknown			жертва:S:-:-			
level_64	skandha	m плечо	flag	unknown			плечо:S:-:-			
level_64	nipuṇa	f ā опытный	flag	unknown			опытный:A:-:-			
level_64	nyāyya	f ā правильный, справедливый	flag	phrase,unknown			правильный:A:-:- справедливый:A:-:-			
level_64	pramatta	нерадивый, беспечный	flag	phrase,unknown			нерадивый:A:-:- беспечный:A:-:-			
level_64	prātar	рано, утром	flag	phrase,unknown			рано:ADV:-:- утром:ADV:-:-			
level_64	bhṛśam	очень, сильно	flag	phrase,unknown			очень:ADV:-:- сильно:ADV:-:-			
level_65	saṃdhā	накладывать, соединять	flag	phrase,unknown			накладывать:V:-:- соединять:V:-:-			
level_65	asura	m демон	flag	unknown			демон:S:-:-			
level_65	āhuti	f возлияние	flag	unknown			возлияние:S:-:-			
level_65	abhaya	n обещание безопасности	flag	phrase,unknown			обещание:S:-:- безопасность:S:-:-			
level_65	mṛga	m газель	flag	unknown			газель:S:-:-			
level_65	vitta	n имущество, богатство	flag	phrase,unknown			имущество:S:-:- богатство:S:-:-			
level_65	śeṣa	m остаток	flag	unknown			остаток:S:-:-			
level_65	daiva	f ī - божественный	flag	unknown			божественный:A:-:-			
level_65	viśiṣṭa	отличный	flag	unknown			отличный:A:-:-			
level_65	sāyam	вечером	flag	unknown			вечером:ADV:-:-			
level_66	indh	VII U. зажигать	flag	unknown			зажигать:V:-:-			
level_66	chid	VII U. отрезать	flag	unknown			отрезать:V:-:-			
level_66	āchid	отнимать	flag	unknown			отнимать:V:-:-			
level_66	bhañj	VII P. ломать, разрушать	flag	phrase,unknown			ломать:V:-:- разрушать:V:-:-			
level_66	bhid	VII U. колоть, разрубать, разделять	flag	phrase,unknown			колоть:V:-:- разрубать:V:-:- разделять:V:-:-			
level_66	viśiṣ	VII P. увеличивать, определять	flag	phrase,unknown			увеличивать:V:-:- определять:V:-:-			
level_66	saṃhan	II соединять	flag	unknown			соединять:V:-:-			
level_66	dhṛtiṃ bandh	IX добиваться	flag	unknown			добиваться:V:-:-			
level_66	piṣ	VII P. дробить, молоть, толочь	flag	phrase,unknown			дробить:V:-:- молоть:V:-:- толочь:V:-:-			
level_66	hiṃs	VII P. повреждать, уничтожать	flag	phrase,unknown			повреждать:V:-:- уничтожать:V:-:-			
level_66	vaṃśa	m род	flag	unknown			род:S:-:-			
level_66	avasthā	f состояние	flag	unknown			состояние:S:-:-			
level_66	uṣas	f утренняя заря	flag	phrase,unknown			утренний:A:-:- заря:S:-:-			
level_66	kaṇṭaka	m, n колючка, враг	flag	phrase,unknown			колючка:S:-:- враг:S:-:-			
level_66	grāsa	m кусок	flag	unknown			кусок:S:-:-			
level_66	taṇḍula	m рис	flag	unknown			рис:S:-:-			
level_66	pātaka	n проступок	flag	unknown			проступок:S:-:-			
level_66	pautra	m внук	flag	unknown			внук:S:-:-			
level_66	bandhu	m родственник	flag	unknown			родственник:S:-:-			
level_66	lekhana	n писание, списывание	flag	phrase,unknown			писание:S:-:- списывание:S:-:-			
level_66	manoruj	f сердечная боль или печаль	flag	phrase,unknown			сердечный:A:-:- боль:S:-:- печаль:S:-:-			
level_66	ucchrita	высокий	flag	unknown			высокий:A:-:-			
level_66	kṣātra	подходящий для воинов	flag	phrase,unknown			подходящий:A:-:- воин:S:-:-			
level_66	pratikūla	f ā неблагоприятный	flag	unknown			неблагоприятный:A:-:-			
